IGOR
WAVES			ho			 xH2O			 xO2			 xH2
BEGIN
      0.68			  0.6732219			 0.32674411			 3.3983824e-05
      0.69			  0.6780865			 0.32187901			 3.4487099e-05
       0.7			 0.68287989			 0.31708512			 3.4992445e-05
      0.71			 0.68760363			 0.31236087			 3.549995e-05
      0.72			 0.69225922			 0.30770477			 3.6009702e-05
      0.73			 0.69684813			 0.30311535			 3.652179e-05
      0.74			 0.70137178			 0.29859119			 3.7036307e-05
      0.75			 0.70583155			  0.2941309			 3.7553346e-05
      0.76			 0.71022878			 0.28973315			 3.8072997e-05
      0.77			 0.71456478			 0.28539662			 3.8595359e-05
      0.78			 0.71884083			 0.28112005			 3.9120529e-05
      0.79			 0.72305814			 0.27690221			 3.9648605e-05
       0.8			 0.72721794			 0.27274188			 4.0179688e-05
      0.81			 0.73132137			 0.26863791			 4.0713882e-05
      0.82			 0.73536959			 0.26458916			 4.125129e-05
      0.83			 0.73936369			 0.26059452			 4.1792021e-05
      0.84			 0.74330476			  0.2566529			 4.2336185e-05
      0.85			 0.74719384			 0.25276327			 4.2883892e-05
      0.86			 0.75103196			 0.24892461			 4.3435257e-05
      0.87			  0.7548201			 0.24513591			 4.3990398e-05
      0.88			 0.75855924			 0.24139621			 4.4549433e-05
      0.89			 0.76225033			 0.23770456			 4.5112485e-05
       0.9			 0.76589427			 0.23406005			 4.5679682e-05
      0.91			 0.76949198			 0.23046177			 4.6251151e-05
      0.92			 0.77304432			 0.22690886			 4.6827025e-05
      0.93			 0.77655214			 0.22340045			 4.7407439e-05
      0.94			 0.78001628			 0.21993573			 4.7992532e-05
      0.95			 0.78343754			 0.21651388			 4.8582449e-05
      0.96			 0.78681672			  0.2131341			 4.9177337e-05
      0.97			 0.79015459			 0.20979563			 4.9777346e-05
      0.98			  0.7934519			 0.20649772			 5.0382633e-05
      0.99			 0.79670938			 0.20323963			 5.099336e-05
         1			 0.79992775			 0.20002064			 5.1609689e-05
      1.01			 0.80310771			 0.19684006			 5.2231795e-05
      1.02			 0.80624994			  0.1936972			 5.285985e-05
      1.03			 0.80935511			 0.19059139			 5.3494037e-05
      1.04			 0.81242387			 0.18752199			 5.4134542e-05
      1.05			 0.81545686			 0.18448836			 5.4781561e-05
      1.06			  0.8184547			 0.18148987			 5.5435293e-05
      1.07			 0.82141798			 0.17852592			 5.6095944e-05
      1.08			 0.82434732			 0.17559592			 5.676373e-05
      1.09			 0.82724328			 0.17269928			 5.7438869e-05
       1.1			 0.83010643			 0.16983545			 5.8121593e-05
      1.11			 0.83293733			 0.16700386			 5.8812138e-05
      1.12			 0.83573651			 0.16420397			 5.9510753e-05
      1.13			 0.83850452			 0.16143527			 6.021769e-05
      1.14			 0.84124185			 0.15869722			 6.0933217e-05
      1.15			 0.84394902			 0.15598932			 6.1657607e-05
      1.16			 0.84662652			 0.15331109			 6.239115e-05
      1.17			 0.84927485			 0.15066202			 6.3134139e-05
      1.18			 0.85189446			 0.14804166			 6.3886886e-05
      1.19			 0.85448582			 0.14544953			 6.4649713e-05
       1.2			  0.8570494			 0.14288518			 6.5422954e-05
      1.21			 0.85958562			 0.14034817			 6.620696e-05
      1.22			 0.86209493			 0.13783807			 6.7002096e-05
      1.23			 0.86457774			 0.13535445			 6.780874e-05
      1.24			 0.86703449			 0.13289689			 6.8627292e-05
      1.25			 0.86946556			 0.13046498			 6.9458165e-05
      1.26			 0.87187137			 0.12805833			 7.0301791e-05
      1.27			 0.87425229			 0.12567655			 7.1158627e-05
      1.28			 0.87660873			 0.12331925			 7.2029145e-05
      1.29			 0.87894104			 0.12098605			 7.2913842e-05
       1.3			 0.88124959			  0.1186766			 7.3813243e-05
      1.31			 0.88353475			 0.11639052			 7.4727891e-05
      1.32			 0.88579687			 0.11412747			 7.5658363e-05
      1.33			 0.88803629			 0.11188711			 7.660526e-05
      1.34			 0.89025335			 0.10966908			 7.7569217e-05
      1.35			 0.89244838			 0.10747307			 7.8550901e-05
      1.36			  0.8946217			 0.10529875			 7.9551015e-05
      1.37			 0.89677364			 0.10314579			 8.0570301e-05
      1.38			 0.89890451			 0.10101388			 8.1609539e-05
      1.39			  0.9010146			 0.098902726			 8.2669554e-05
       1.4			 0.90310423			 0.096812016			 8.375122e-05
      1.41			 0.90517369			 0.094741459			 8.4855457e-05
      1.42			 0.90722325			 0.092690765			 8.5983245e-05
      1.43			 0.90925321			 0.090659651			 8.7135618e-05
      1.44			 0.91126385			 0.088647839			 8.8313675e-05
      1.45			 0.91325543			 0.086655056			 8.9518585e-05
      1.46			 0.91522821			 0.084681033			 9.0751585e-05
      1.47			 0.91718248			 0.08272551			 9.2014001e-05
      1.48			 0.91911846			 0.080788228			 9.330724e-05
      1.49			 0.92103643			 0.078868934			 9.4632805e-05
       1.5			 0.92293663			 0.076967381			 9.5992306e-05
      1.51			 0.92481929			 0.075083324			 9.7387458e-05
      1.52			 0.92668465			 0.073216526			 9.8820103e-05
      1.53			 0.92853296			 0.071366752			 0.00010029222
      1.54			 0.93036442			 0.069533771			 0.00010180594
      1.55			 0.93217928			 0.067717357			 0.00010336353
      1.56			 0.93397774			 0.06591729			 0.00010496747
      1.57			 0.93576003			 0.064133351			 0.00010662043
      1.58			 0.93752635			 0.062365327			 0.00010832527
      1.59			 0.93927691			 0.060613009			 0.00011008512
       1.6			 0.94101191			 0.05887619			 0.00011190337
      1.61			 0.94273155			 0.057154668			 0.00011378371
      1.62			 0.94443602			 0.055448246			 0.00011573015
      1.63			 0.94612553			 0.053756728			 0.00011774711
      1.64			 0.94780024			 0.052079924			 0.00011983938
      1.65			 0.94946034			 0.050417646			 0.00012201225
      1.66			 0.95110602			 0.048769711			 0.00012427156
      1.67			 0.95273744			 0.047135938			 0.00012662372
      1.68			 0.95435477			 0.04551615			 0.00012907585
      1.69			 0.95595819			 0.043910174			 0.00013163586
       1.7			 0.95754785			 0.04231784			 0.00013431256
      1.71			  0.9591239			 0.040738981			 0.00013711581
      1.72			 0.96068651			 0.039173435			 0.00014005666
      1.73			 0.96223581			 0.037621042			 0.00014314758
      1.74			 0.96377195			 0.036081645			 0.00014640268
      1.75			 0.96529507			 0.034555094			 0.00014983799
      1.76			 0.96680529			 0.033041239			 0.00015347186
      1.77			 0.96830274			 0.031539936			 0.00015732533
      1.78			 0.96978753			 0.030051044			 0.00016142274
      1.79			 0.97125978			 0.028574428			 0.00016579236
       1.8			 0.97271958			 0.027109957			 0.00017046732
      1.81			 0.97416701			 0.025657505			 0.00017548666
      1.82			 0.97560215			 0.024216952			 0.00018089681
      1.83			 0.97702506			 0.022788186			 0.00018675348
      1.84			 0.97843577			 0.021371103			 0.00019312422
      1.85			  0.9798343			 0.019965608			 0.00020009179
      1.86			 0.98122062			 0.018571618			 0.00020775893
      1.87			 0.98259468			 0.017189066			 0.000216255
      1.88			 0.98395635			 0.015817906			 0.00022574557
      1.89			 0.98530544			 0.014458118			 0.0002364465
       1.9			 0.98664163			 0.013109721			 0.0002486455
      1.91			 0.98796448			 0.011772788			 0.00026273599
      1.92			 0.98927325			 0.010447475			 0.0002792727
      1.93			 0.99056686			 0.0091340694			 0.00029906772
      1.94			 0.99184356			 0.0078330768			 0.00032336639
      1.95			 0.99310041			 0.0065453964			 0.00035419553
      1.96			 0.99433218			 0.0052727009			 0.00039512346
      1.97			 0.99552846			 0.004018385			 0.00045315398
      1.98			 0.99666517			 0.0027904151			 0.00054441837
      1.99			 0.99767046			 0.0016126822			 0.00071685383
         2			 0.99822418			 0.00059193934			 0.0011838792
      2.01			 0.99492769			 3.2447567e-05			 0.0050398586
      2.02			  0.9900742			 8.2978681e-06			 0.0099175042
      2.03			 0.98521064			 3.6966844e-06			 0.014785664
      2.04			 0.98038596			 2.0805959e-06			 0.019611964
      2.05			 0.97560579			 1.3318596e-06			 0.024392876
      2.06			 0.97087104			 9.2498793e-07			 0.029128037
      2.07			 0.96618156			 6.7961528e-07			 0.033817762
      2.08			 0.96153692			 5.2034526e-07			 0.03846256
      2.09			 0.95693658			 4.1114279e-07			 0.043063006
       2.1			 0.95237997			 3.3303e-07			 0.047619698
      2.11			 0.94786649			 2.7523371e-07			 0.052133238
      2.12			 0.94339555			 2.3127329e-07			 0.056604223
      2.13			 0.93896656			 1.9706142e-07			 0.061033246
      2.14			 0.93457894			 1.6991653e-07			 0.06542089
      2.15			 0.93023212			 1.480158e-07			 0.069767728
      2.16			 0.92592554			 1.3009225e-07			 0.074074325
      2.17			 0.92165865			 1.1523758e-07			 0.078341236
      2.18			 0.91743089			 1.0278874e-07			 0.082569005
      2.19			 0.91324174			 9.2254317e-08			 0.086758168
       2.2			 0.90909067			 8.3259272e-08			 0.09090925
      2.21			 0.90497716			 7.5519331e-08			 0.095022769
      2.22			  0.9009007			 6.8809415e-08			 0.09909923
      2.23			  0.8968608			 6.295579e-08			 0.10313913
      2.24			 0.89285698			 5.7818686e-08			 0.10714297
      2.25			 0.88888873			 5.3286685e-08			 0.11111121
      2.26			 0.88495561			 4.926644e-08			 0.11504434
      2.27			 0.88105714			 4.5683877e-08			 0.11894282
      2.28			 0.87719286			 4.2478985e-08			  0.1228071
      2.29			 0.87336233			 3.9600748e-08			 0.12663763
       2.3			 0.86956511			 3.7003779e-08			 0.13043485
      2.31			 0.86580077			 3.4656078e-08			  0.1341992
      2.32			 0.86206887			 3.2523059e-08			  0.1379311
      2.33			 0.85836901			 3.0581661e-08			 0.14163096
      2.34			 0.85470077			 2.8809216e-08			  0.1452992
      2.35			 0.85106375			 2.7186537e-08			 0.14893622
      2.36			 0.84745755			 2.5697849e-08			 0.15254242
      2.37			 0.84388179			 2.432764e-08			 0.15611819
      2.38			 0.84033607			 2.3063715e-08			 0.15966391
      2.39			 0.83682002			 2.1895609e-08			 0.16317996
       2.4			 0.83333327			 2.0814544e-08			 0.16666671
      2.41			 0.82987546			 1.9811889e-08			 0.17012452
      2.42			 0.82644623			 1.8879155e-08			 0.17355375
      2.43			 0.82304522			 1.8012486e-08			 0.17695477
      2.44			 0.81967208			 1.7202123e-08			  0.1803279
      2.45			 0.81632648			 1.6445891e-08			  0.1836735
      2.46			 0.81300809			 1.5738695e-08			  0.1869919
      2.47			 0.80971656			 1.5076992e-08			 0.19028343
      2.48			 0.80645157			 1.4454364e-08			 0.19354841
      2.49			 0.80321281			 1.3870342e-08			 0.19678717
       2.5			 0.79999996			 1.3321551e-08			 0.20000002
      2.51			 0.79681271			 1.2804671e-08			 0.20318727
      2.52			 0.79365076			 1.2316435e-08			 0.20634923
      2.53			  0.7905138			 1.1856504e-08			 0.20948619
      2.54			 0.78740154			 1.1421678e-08			 0.21259845
      2.55			 0.78431369			 1.1010236e-08			 0.21568629
      2.56			 0.78124997			 1.0620482e-08			 0.21875002
      2.57			 0.77821009			 1.0250748e-08			  0.2217899
      2.58			 0.77519377			 9.9008015e-09			 0.22480622
      2.59			 0.77220075			 9.5676032e-09			 0.22779925
       2.6			 0.76923074			 9.2509603e-09			 0.23076925
      2.61			  0.7662835			 8.9506823e-09			 0.23371649
      2.62			 0.76335875			 8.6638048e-09			 0.23664124
      2.63			 0.76045625			 8.3915583e-09			 0.23954374
      2.64			 0.75757573			 8.1310204e-09			 0.24242426
      2.65			 0.75471696			 7.8820585e-09			 0.24528303
      2.66			 0.75187968			 7.6459099e-09			 0.24812031
      2.67			 0.74906365			 7.4183429e-09			 0.25093634
      2.68			 0.74626864			 7.2019763e-09			 0.25373136
      2.69			  0.7434944			 6.9953328e-09			 0.25650559
       2.7			 0.74074072			 6.796957e-09			 0.25925927
      2.71			 0.73800736			 6.6067574e-09			 0.26199263
      2.72			  0.7352941			 6.4246438e-09			 0.26470589
      2.73			 0.73260072			 6.2491947e-09			 0.26739928
      2.74			 0.72992699			 6.0816649e-09			   0.270073
      2.75			 0.72727271			 5.9206451e-09			 0.27272728
      2.76			 0.72463767			 5.7660646e-09			 0.27536233
      2.77			 0.72202165			 5.6165402e-09			 0.27797835
      2.78			 0.71942445			 5.4746346e-09			 0.28057555
      2.79			 0.71684586			 5.3363542e-09			 0.28315413
       2.8			  0.7142857			 5.2042586e-09			 0.28571429
      2.81			 0.71174376			 5.0756925e-09			 0.28825624
      2.82			 0.70921984			 4.9531984e-09			 0.29078015
      2.83			 0.70671377			 4.8341411e-09			 0.29328623
      2.84			 0.70422534			 4.7197651e-09			 0.29577466
      2.85			 0.70175437			 4.6100212e-09			 0.29824562
      2.86			 0.69930069			 4.5035888e-09			 0.30069931
      2.87			  0.6968641			 4.4004332e-09			  0.3031359
      2.88			 0.69444443			 4.3005204e-09			 0.30555556
      2.89			 0.69204151			 4.2050755e-09			 0.30795848
       2.9			 0.68965516			 4.1115433e-09			 0.31034483
      2.91			 0.68728521			 4.0211542e-09			 0.31271478
      2.92			  0.6849315			 3.9351219e-09			  0.3150685
      2.93			 0.68259385			 3.8509185e-09			 0.31740615
      2.94			  0.6802721			 3.7685253e-09			  0.3197279
      2.95			 0.67796609			 3.6903904e-09			  0.3220339
      2.96			 0.67567567			 3.6140124e-09			 0.32432433
      2.97			 0.67340066			 3.5393736e-09			 0.32659933
      2.98			 0.67114093			 3.4676774e-09			 0.32885907
      2.99			 0.66889631			 3.3976775e-09			 0.33110368
         3			 0.66666666			 3.3305696e-09			 0.33333334
      3.01			 0.66445182			 3.2651162e-09			 0.33554818
      3.02			 0.66225165			 3.2013009e-09			 0.33774835
      3.03			   0.660066			 3.1391074e-09			   0.339934
      3.04			 0.65789473			 3.0797166e-09			 0.34210527
      3.05			  0.6557377			 3.0207152e-09			  0.3442623
      3.06			 0.65359476			 2.9644772e-09			 0.34640523
      3.07			 0.65146579			 2.9086055e-09			 0.34853421
      3.08			 0.64935064			 2.855459e-09			 0.35064936
      3.09			 0.64724918			 2.8026565e-09			 0.35275081
       3.1			 0.64516128			 2.7525417e-09			 0.35483871
      3.11			 0.64308681			 2.7027492e-09			 0.35691319
      3.12			 0.64102563			 2.6544419e-09			 0.35897436
      3.13			 0.63897763			 2.6087679e-09			 0.36102237
      3.14			 0.63694267			 2.5622261e-09			 0.36305733
      3.15			 0.63492063			 2.5182898e-09			 0.36507937
      3.16			 0.63291139			 2.4746315e-09			 0.36708861
      3.17			 0.63091482			 2.4323962e-09			 0.36908518
      3.18			 0.62893081			 2.3915707e-09			 0.37106919
      3.19			 0.62695924			 2.3521415e-09			 0.37304076
       3.2			 0.62499999			 2.3129587e-09			      0.375
      3.21			 0.62305295			 2.2751534e-09			 0.37694704
      3.22			 0.62111801			 2.2375829e-09			 0.37888199
      3.23			 0.61919504			 2.2013714e-09			 0.38080496
      3.24			 0.61728394			 2.1665062e-09			 0.38271605
      3.25			 0.61538461			 2.1318556e-09			 0.38461539
      3.26			 0.61349693			 2.0974175e-09			 0.38650307
      3.27			 0.61162079			 2.0643026e-09			 0.38837921
      3.28			 0.60975609			 2.0324988e-09			 0.39024391
      3.29			 0.60790273			 2.0008883e-09			 0.39209727
       3.3			  0.6060606			 1.9705718e-09			  0.3939394
      3.31			  0.6042296			 1.9404385e-09			  0.3957704
      3.32			 0.60240963			 1.9115825e-09			 0.39759036
      3.33			  0.6006006			 1.8828998e-09			  0.3993994
      3.34			 0.59880239			 1.8543889e-09			 0.40119761
      3.35			 0.59701492			 1.8271341e-09			 0.40298508
      3.36			 0.59523809			 1.8011243e-09			 0.40476191
      3.37			 0.59347181			 1.7741894e-09			 0.40652819
      3.38			 0.59171597			 1.7484901e-09			 0.40828403
      3.39			  0.5899705			 1.7240156e-09			  0.4100295
       3.4			 0.58823529			 1.6996851e-09			 0.41176471
      3.41			 0.58651026			 1.6754973e-09			 0.41348974
      3.42			 0.58479532			 1.6514509e-09			 0.41520468
      3.43			 0.58309037			 1.6286054e-09			 0.41690962
      3.44			 0.58139534			 1.6058927e-09			 0.41860465
      3.45			 0.57971014			 1.5843661e-09			 0.42028986
      3.46			 0.57803468			 1.5619126e-09			 0.42196532
      3.47			 0.57636887			 1.5416853e-09			 0.42363113
      3.48			 0.57471264			 1.5205288e-09			 0.42528736
      3.49			  0.5730659			 1.500536e-09			  0.4269341
       3.5			 0.57142857			 1.4806574e-09			 0.42857143
      3.51			 0.56980057			 1.4608921e-09			 0.43019943
      3.52			 0.56818181			 1.441239e-09			 0.43181818
      3.53			 0.56657223			 1.422728e-09			 0.43342776
      3.54			 0.56497175			 1.4043215e-09			 0.43502825
      3.55			 0.56338028			 1.3860187e-09			 0.43661972
      3.56			 0.56179775			 1.3688406e-09			 0.43820225
      3.57			 0.56022409			 1.3507397e-09			 0.43977591
      3.58			 0.55865921			 1.3337562e-09			 0.44134078
      3.59			 0.55710306			 1.3168673e-09			 0.44289694
       3.6			 0.55555555			 1.3010827e-09			 0.44444445
      3.61			 0.55401662			 1.2843778e-09			 0.44598338
      3.62			 0.55248618			 1.2687702e-09			 0.44751381
      3.63			 0.55096418			 1.2532486e-09			 0.44903581
      3.64			 0.54945055			 1.2378123e-09			 0.45054945
      3.65			  0.5479452			 1.2234573e-09			  0.4520548
      3.66			 0.54644808			 1.2081867e-09			 0.45355191
      3.67			 0.54495912			 1.1939906e-09			 0.45504087
      3.68			 0.54347826			 1.1798717e-09			 0.45652174
      3.69			 0.54200542			 1.1658293e-09			 0.45799458
       3.7			 0.54054054			 1.152846e-09			 0.45945946
      3.71			 0.53908355			 1.1389521e-09			 0.46091644
      3.72			 0.53763441			 1.1261109e-09			 0.46236559
      3.73			 0.53619303			 1.1123632e-09			 0.46380697
      3.74			 0.53475936			 1.0996618e-09			 0.46524064
      3.75			 0.53333333			 1.0870281e-09			 0.46666667
      3.76			 0.53191489			 1.0754291e-09			 0.46808511
      3.77			 0.53050398			 1.0629267e-09			 0.46949602
      3.78			 0.52910053			 1.0514529e-09			 0.47089947
      3.79			 0.52770448			 1.0390797e-09			 0.47229552
       3.8			 0.52631579			 1.027729e-09			 0.47368421
      3.81			 0.52493438			 1.0164379e-09			 0.47506562
      3.82			 0.52356021			 1.0052059e-09			 0.47643979
      3.83			 0.52219321			 9.9403259e-10			 0.47780679
      3.84			 0.52083333			 9.8386484e-10			 0.47916667
      3.85			 0.51948052			 9.7280498e-10			 0.48051948
      3.86			 0.51813471			 9.6274491e-10			 0.48186529
      3.87			 0.51679586			 9.5273683e-10			 0.48320414
      3.88			 0.51546392			 9.4184271e-10			 0.48453608
      3.89			 0.51413882			 9.3193981e-10			 0.48586118
       3.9			 0.51282051			 9.220877e-10			 0.48717949
      3.91			 0.51150895			 9.1321642e-10			 0.48849105
      3.92			 0.51020408			 9.0346234e-10			 0.48979592
      3.93			 0.50890585			 8.937579e-10			 0.49109415
      3.94			 0.50761421			 8.8502606e-10			 0.49238579
      3.95			 0.50632911			 8.7541743e-10			 0.49367089
      3.96			  0.5050505			 8.6677601e-10			  0.4949495
      3.97			 0.50377834			 8.5817812e-10			 0.49622166
      3.98			 0.50251256			 8.4962344e-10			 0.49748744
      3.99			 0.50125313			 8.4111164e-10			 0.49874687
         4			        0.5			 8.326424e-10			        0.5
      4.01			 0.49875312			 8.242154e-10			 0.50124688
      4.02			 0.49751244			 8.1583032e-10			 0.50248756
      4.03			 0.49627791			 8.0838958e-10			 0.50372209
      4.04			  0.4950495			 8.0008519e-10			  0.5049505
      4.05			 0.49382716			 7.9272007e-10			 0.50617284
      4.06			 0.49261084			 7.8449518e-10			 0.50738916
      4.07			 0.49140049			 7.7720456e-10			 0.50859951
      4.08			 0.49019608			 7.6994968e-10			 0.50980392
      4.09			 0.48899755			 7.6273027e-10			 0.51100245
       4.1			 0.48780488			 7.5554609e-10			 0.51219512
      4.11			   0.486618			 7.4839686e-10			   0.513382
      4.12			 0.48543689			 7.4128233e-10			 0.51456311
      4.13			  0.4842615			 7.3420226e-10			  0.5157385
      4.14			 0.48309179			 7.2715639e-10			 0.51690821
      4.15			 0.48192771			 7.2014448e-10			 0.51807229
      4.16			 0.48076923			 7.1404079e-10			 0.51923077
      4.17			 0.47961631			 7.0709396e-10			 0.52038369
      4.18			  0.4784689			 7.010507e-10			  0.5215311
      4.19			 0.47732697			 6.9416803e-10			 0.52267303
       4.2			 0.47619047			 6.8818432e-10			 0.52380952
      4.21			 0.47505938			 6.8222904e-10			 0.52494062
      4.22			 0.47393365			 6.754399e-10			 0.52606635
      4.23			 0.47281324			 6.6954291e-10			 0.52718676
      4.24			 0.47169811			 6.6367373e-10			 0.52830189
      4.25			 0.47058823			 6.5783217e-10			 0.52941177
      4.26			 0.46948357			 6.5201803e-10			 0.53051643
      4.27			 0.46838407			 6.4623113e-10			 0.53161593
      4.28			 0.46728972			 6.4047127e-10			 0.53271028
      4.29			 0.46620046			 6.3473826e-10			 0.53379953
       4.3			 0.46511628			 6.2987796e-10			 0.53488372
      4.31			 0.46403712			 6.2419613e-10			 0.53596288
      4.32			 0.46296296			 6.1854061e-10			 0.53703704
      4.33			 0.46189376			 6.1375139e-10			 0.53810624
      4.34			 0.46082949			 6.08146e-10			 0.53917051
      4.35			 0.45977011			 6.0340269e-10			 0.54022989
      4.36			 0.45871559			 5.9784675e-10			  0.5412844
      4.37			  0.4576659			 5.9314872e-10			  0.5423341
      4.38			   0.456621			 5.8764155e-10			   0.543379
      4.39			 0.45558086			 5.8298818e-10			 0.54441914
       4.4			 0.45454545			 5.7835595e-10			 0.54545455
      4.41			 0.45351474			 5.7374473e-10			 0.54648526
      4.42			 0.45248869			 5.683313e-10			 0.54751131
      4.43			 0.45146727			 5.6376353e-10			 0.54853273
      4.44			 0.45045045			 5.5921634e-10			 0.54954955
      4.45			  0.4494382			 5.5468958e-10			  0.5505618
      4.46			 0.44843049			 5.5018312e-10			 0.55156951
      4.47			 0.44742729			 5.4569682e-10			 0.55257271
      4.48			 0.44642857			 5.4123055e-10			 0.55357143
      4.49			  0.4454343			 5.3678418e-10			  0.5545657
       4.5			 0.44444444			 5.33166e-10			 0.55555556
      4.51			 0.44345898			 5.2875723e-10			 0.55654102
      4.52			 0.44247787			 5.2436796e-10			 0.55752212
      4.53			  0.4415011			 5.1999807e-10			  0.5584989
      4.54			 0.44052863			 5.1644875e-10			 0.55947137
      4.55			 0.43956044			 5.1211548e-10			 0.56043956
      4.56			 0.43859649			 5.0780121e-10			 0.56140351
      4.57			 0.43763676			 5.0430188e-10			 0.56236324
      4.58			 0.43668122			 5.0002351e-10			 0.56331878
      4.59			 0.43572985			 4.9655637e-10			 0.56427015
       4.6			 0.43478261			 4.9231344e-10			 0.56521739
      4.61			 0.43383948			 4.8887806e-10			 0.56616052
      4.62			 0.43290043			 4.8545756e-10			 0.56709957
      4.63			 0.43196544			 4.8126609e-10			 0.56803456
      4.64			 0.43103448			 4.7787674e-10			 0.56896552
      4.65			 0.43010753			 4.7450197e-10			 0.56989247
      4.66			 0.42918455			 4.7036099e-10			 0.57081545
      4.67			 0.42826552			 4.6701677e-10			 0.57173448
      4.68			 0.42735043			 4.6368683e-10			 0.57264957
      4.69			 0.42643923			 4.6037109e-10			 0.57356077
       4.7			 0.42553191			 4.5706946e-10			 0.57446809
      4.71			 0.42462845			 4.5378186e-10			 0.57537155
      4.72			 0.42372881			 4.5050818e-10			 0.57627119
      4.73			 0.42283298			 4.4647922e-10			 0.57716702
      4.74			 0.42194093			 4.4323476e-10			 0.57805907
      4.75			 0.42105263			 4.4000396e-10			 0.57894737
      4.76			 0.42016807			 4.3755102e-10			 0.57983193
      4.77			 0.41928721			 4.3434569e-10			 0.58071279
      4.78			 0.41841004			 4.3115376e-10			 0.58158996
      4.79			 0.41753653			 4.2797517e-10			 0.58246347
       4.8			 0.41666667			 4.2480982e-10			 0.58333333
      4.81			 0.41580041			 4.2165763e-10			 0.58419958
      4.82			 0.41493776			 4.1851852e-10			 0.58506224
      4.83			 0.41407867			 4.1614561e-10			 0.58592133
      4.84			 0.41322314			 4.1303086e-10			 0.58677686
